Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-11-05 12:00:00,3.5,2.9889968000000002,3.250708043575287,3.3433708548545837
2016-11-05 13:00:00,4.0,3.0172495999999995,3.4412921369075775,3.329656183719635
2016-11-05 14:00:00,3.0,3.3233451,3.7772726118564606,3.431076407432556
2016-11-05 15:00:00,4.3,2.7061741000000006,2.934327006340027,2.6571614742279053
2016-11-05 16:00:00,3.0,3.9424493,4.175248056650162,3.4937682151794434
2016-11-05 17:00:00,2.4,3.0772755999999992,3.063037097454071,2.361307382583618
2016-11-05 18:00:00,1.7,2.6830577,2.534157246351242,1.96375572681427
2016-11-05 19:00:00,2.2,2.1421332,1.9418112337589264,1.4251288622617722
2016-11-05 20:00:00,2.8,2.5066477999999996,2.3320659399032593,1.9948771297931671
2016-11-05 21:00:00,3.4,2.9522127,2.8579001426696777,2.6093057692050934
2016-11-05 22:00:00,2.8,3.4221966999999993,3.398018717765808,3.1848292350769043
2016-11-05 23:00:00,3.1,2.853377,2.9138064980506897,2.8177018761634827
2016-11-06 00:00:00,2.0,3.0068865999999996,3.153604567050934,3.082692325115204
2016-11-06 01:00:00,1.5,2.0442808000000006,2.174638509750366,2.1267064958810806
2016-11-06 02:00:00,1.9,1.6486225,1.7439743131399155,1.675749510526657
2016-11-06 03:00:00,1.7,2.0107379,2.141069859266281,2.083295613527298
2016-11-06 04:00:00,2.4,1.9952557999999998,2.0723835825920105,1.8230658173561096
